VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,VARIABLE_TERM,ORDER,VALUES,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Midafternoon1,How would you rate your eating habits for mid-afternoon snack #1 over the weekend?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071301,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Days_Midafternoon1,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071302,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Midafternoon2,How would you rate your eating habits for mid-afternoon snack #2 during the week?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071401,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Days_Midafternoon2,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071402,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Midafternoon2,How would you rate your eating habits for mid-afternoon snack #2 over the weekend?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071501,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Days_Midafternoon2,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071502,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Midafternoon3,How would you rate your eating habits for mid-afternoon snack #3 during the week?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071601,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Days_Midafternoon3,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071602,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Midafternoon3,How would you rate your eating habits for mid-afternoon snack #3 over the weekend?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071701,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Days_Midafternoon3,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Mid-afternoon snack"" was selected",PhenX,PX650103071702,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Dinner,How would you rate your eating habits for evening meals during the week?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Evening meal"" was selected",PhenX,PX650103071801,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Days_Dinner,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Evening meal"" was selected",PhenX,PX650103071802,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Dinner,How would you rate your eating habits for evening meals over the weekend?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Evening meal"" was selected",PhenX,PX650103071901,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Days_Dinner,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Evening meal"" was selected",PhenX,PX650103071902,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_EveningSnack1,How would you rate your eating habits for evening snack #1 during the week?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072001,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Days_EveningSnack1,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072002,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_EveningSnack1,How would you rate your eating habits for evening snack #1 over the weekend?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072101,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Days_EveningSnack1,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072102,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_EveningSnack2,How would you rate your eating habits for evening snack #2 during the week?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072201,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Days_EveningSnack2,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072202,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_EveningSnack2,How would you rate your eating habits for evening snack #2 over the weekend?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072301,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Days_EveningSnack2,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072302,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_EveningSnack3,How would you rate your eating habits for evening snack #3 during the week?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072401,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Days_EveningSnack3,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072402,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_EveningSnack3,How would you rate your eating habits for evening snack #3 over the weekend?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072501,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Days_EveningSnack3,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Evening snack"" was selected",PhenX,PX650103072502,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Nocturnal,How would you rate your eating habits for nocturnal snacks during the week?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Nocturnal snacks"" was selected",PhenX,PX650103072601,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Week_Days_Nocturnal,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Nocturnal snacks"" was selected",PhenX,PX650103072602,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Nocturnal,How would you rate your eating habits for nocturnal snacks over the weekend?,DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF ""Nocturnal snacks"" was selected",PhenX,PX650103072701,,0 = Meal or snack not eaten,1 = Meal or snack eaten on 1 to 5 days,2 = Meal or snack eaten on less than half the days (6 to 12 days),3 = Meal or snack eaten on half the days (13 to 15 days),4 = Meal or snack eaten on more than half the days (16 to 22 days),5 = Meal or snack eaten almost every day (23 to 27 days),6 = Meal or snack eaten every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_PatternEating_Weekend_Days_Nocturnal,How many days over the past month?,DCW_650103.doc,integer,,,,,skip logic,"ASK IF ""Nocturnal snacks"" was selected",PhenX,PX650103072702,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Picking_History,Over the past four weeks have you picked at (or nibbled) food between meals and snacks?  By “picking” I mean eating in an unplanned and repetitious way.,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103080100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Picking_Diet,What have you typically eaten at these times?,DCW_650103.doc,string,,,,,,,PhenX,PX650103080200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Picking_NotSnacks,Why would you not call these episodes snacks?,DCW_650103.doc,string,,,,,,,PhenX,PX650103080300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Picking_InAdvance,Have you known in advance how much you are going to eat?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103080400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Picking_Rating,Which rating best describes the number of days on which picking (nibbling) has occurred?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103080500,,0 = No nibbling,1 = Nibbling on 1 to 5 days,2 = Nibbling on less than half the days (6 to 12 days),3 = Nibbling on half the days (13 to 15 days),4 = Nibbling on more than half the days (16 to 22 days),5 = Nibbling almost every day (23 to 27 days),6 = Nibbling every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Picking_Days,What is the number of days on which picking (nibbling) has occurred in the past month?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103080600,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Restraint_History,"Over the past four weeks have you been consciously trying to restrict (cut back) the overall amount that you eat, whether or not you have succeeded?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103090100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Restraint_ShapeWeight,"Has this been to influence your shape or weight, or to avoid triggering an episode of overeating?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103090200,,Influence shape or weight,Avoid triggering an episode of overeating,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Restraint_Rating_1,"Which rating best describes the number of days on which the subject has consciously attempted to restrict his or her overall food intake (i.e., energy intake), whether or not he or she has succeeded?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103090301,,0 = No attempt at restraint,1 = Attempted to exercise restraint on 1 to 5 days,2 = Attempted to exercise restraint on less than half the days (6 to 12 days),3 = Attempted to exercise restraint on half the days (13 to 15 days),4 = Attempted to exercise restraint on more than half the days (16 to 22 days),5 = Attempted to exercise restraint almost every day (23 to 27 days),6 = Attempted to exercise restraint every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Restraint_Days_1,"What is the number of days on which the subject has consciously attempted to restrict his or her overall food intake (i.e., energy intake), whether or not he or she has succeeded?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103090302,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Restraint_Rating_2,Which rating best describes whether the subject has been consciously trying to restrict the overall amount that you eat in order to avoid physical discomfort in the past four weeks?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103090401,,0 = No attempt at restraint,1 = Attempted to exercise restraint on 1 to 5 days,2 = Attempted to exercise restraint on less than half the days (6 to 12 days),3 = Attempted to exercise restraint on half the days (13 to 15 days),4 = Attempted to exercise restraint on more than half the days (16 to 22 days),5 = Attempted to exercise restraint almost every day (23 to 27 days),6 = Attempted to exercise restraint every day,,,,,,,,,,
